0;0.88757241 ;0.91336018 ;0.91879249 ;0.8908 ;0.9079 ;0.8898
5e-005;0.8770178 ;0.91723245 ;0.90784883 
0.0001;0.87107038 ;0.91986954 ;0.90934336 
0.00015;0.87169415 ;0.91366899 ;0.91714972 
0.0002;0.86822951 ;0.92427915 ;0.91246837 
0.00025;0.86068255 ;0.93019563 ;0.90224731 
0.0003;0.86039847 ;0.92174083 ;0.90587252 
0.00035;0.86833447 ;0.91835028 ;0.90781796 
0.0004;0.88049483 ;0.92162353 ;0.91170257 
0.00045;0.87044662 ;0.92315513 ;0.91022038 
0.0005;0.86921763 ;0.93094909 ;0.90496469 
0.00055;0.87520826 ;0.92439032 ;0.89548469 
0.0006;0.88045776 ;0.92227817 ;0.8969422 
0.00065;0.88286638 ;0.92159879 ;0.90109241 
0.0007;0.88876432 ;0.91696692 ;0.91061562 
0.00075;0.88122976 ;0.91198295 ;0.90184587 
0.0008;0.86569738 ;0.92994863 ;0.8816939 
0.00085;0.87169415 ;0.9258849 ;0.8787542 
0.0009;0.88591105 ;0.91048223 ;0.89166182 
0.00095;0.87003285 ;0.91999924 ;0.89049459 
0.001;0.86737102 ;0.93443847 ;0.88002646 
0.00105;0.87186092 ;0.91143328 ;0.87142962 
0.0011;0.87472653 ;0.91712749 ;0.87425816 
0.00115;0.87787008 ;0.9353587 ;0.86610597 
0.0012;0.8881653 ;0.92520553 ;0.87077492 
0.00125;0.88281697 ;0.91518205 ;0.87126905 
0.0013;0.86944616 ;0.93093675 ;0.85457557 
0.00135;0.88562077 ;0.93108499 ;0.8487826 
0.0014;0.89900392 ;0.91261905 ;0.85515612 
0.00145;0.87459064 ;0.91416305 ;0.85961515 
0.0015;0.87552941 ;0.92710155 ;0.85555756 
0.00155;0.89461905 ;0.91133451 ;0.84772038 
0.0016;0.86615437 ;0.9128167 ;0.84829473 
0.00165;0.85086906 ;0.93976212 ;0.83691871 
0.0017;0.89224756 ;0.93209785 ;0.83727694 
0.00175;0.90261686 ;0.91062427 ;0.84411979 
0.0018;0.85826778 ;0.92214847 ;0.8323856 
0.00185;0.86313438 ;0.94193602 ;0.8231774 
0.0019;0.89268601 ;0.91953605 ;0.82746345 
0.00195;0.86579621 ;0.91317493 ;0.83344167 
0.002;0.83823317 ;0.93672973 ;0.83066255 
0.00205;0.89068502 ;0.93998444 ;0.81703234 
0.0021;0.89758968 ;0.89840835 ;0.8240605 
0.00215;0.83376187 ;0.91620725 ;0.82622206 
0.0022;0.84547132 ;0.9549548 ;0.8186813 
0.00225;0.91379523 ;0.92182112 ;0.82312799 
0.0023;0.89784908 ;0.88521045 ;0.83741897 
0.00235;0.82562202 ;0.96641105 ;0.80718184 
0.0024;0.86236238 ;0.96625048 ;0.79491031 
0.00245;0.91422755 ;0.87498319 ;0.82685822 
0.0025;0.86046642 ;0.89097875 ;0.82831573 
0.00255;0.83032805 ;0.96793652 ;0.80593431 
0.0026;0.9443844 ;0.90239179 ;0.81813169 
0.00265;0.92864823 ;0.87087005 ;0.82533276 
0.0027;0.78911018 ;0.9632737 ;0.81111586 
0.00275;0.83424973 ;0.9666087 ;0.81016475 
0.0028;0.96273911 ;0.87010425 ;0.83412105 
0.00285;0.85119641 ;0.91528708 ;0.82473987 
0.0029;0.8069523 ;0.98229545 ;0.80525494 
0.00295;0.94573075 ;0.90485597 ;0.82812428 
0.003;0.94074678 ;0.86514503 ;0.85425442 
0.00305;0.79990566 ;0.95199037 ;0.82705581 
0.0031;0.88310105 ;0.96720773 ;0.81441379 
0.00315;0.97694367 ;0.89149135 ;0.83078605 
0.0032;0.86876678 ;0.89536363 ;0.83374435 
0.00325;0.79833078 ;0.96087128 ;0.81989181 
0.0033;0.91333205 ;0.92632955 ;0.84131598 
0.00335;0.91767985 ;0.87001163 ;0.84607756 
0.0034;0.80256742 ;0.94050324 ;0.82872331 
0.00345;0.85655087 ;0.97734857 ;0.83479422 
0.0035;0.99319243 ;0.87059212 ;0.86777347 
0.00355;0.91395581 ;0.8701598 ;0.85828114 
0.0036;0.79162377 ;0.98995972 ;0.82620972 
0.00365;0.88643605 ;0.95468307 ;0.84888762 
0.0037;0.98132241 ;0.85556 ;0.88778335 
0.00375;0.82652372 ;0.95097136 ;0.85894811 
0.0038;0.81650645 ;0.99609238 ;0.84063661 
0.00385;0.97493649 ;0.87458175 ;0.86989182 
0.0039;0.92825294 ;0.85675818 ;0.88123691 
0.00395;0.76984757 ;0.9749276 ;0.86256105 
0.004;0.90692765 ;0.9345867 ;0.87630856 
0.00405;0.97912377 ;0.86746097 ;0.88621467 
0.0041;0.81641376 ;0.94328856 ;0.85707682 
0.00415;0.78691775 ;0.98973739 ;0.84962869 
0.0042;0.93805408 ;0.88737202 ;0.88991404 
0.00425;0.88514525 ;0.88083792 ;0.90003633 
0.0043;0.79384708 ;0.95845652 ;0.88436192 
0.00435;0.89163613 ;0.94672233 ;0.8781181 
0.0044;0.96054053 ;0.88380855 ;0.89080954 
0.00445;0.83724505 ;0.91617638 ;0.8997522 
0.0045;0.82511562 ;0.96918404 ;0.88933969 
0.00455;0.92302817 ;0.92737329 ;0.89594167 
0.0046;0.91346788 ;0.89004618 ;0.90666306 
