0;0.90691882 ;0.90544528 ;0.88822788 ;0.8912 ;0.9067 ;0.8901
5e-005;0.90319788 ;0.9107303 ;0.88557845 
0.0001;0.89738327 ;0.89624476 ;0.8983162 
0.00015;0.90331829 ;0.88846469 ;0.89746392 
0.0002;0.90833312 ;0.90495741 ;0.89258808 
0.00025;0.89022851 ;0.90260285 ;0.88754547 
0.0003;0.88501608 ;0.89923078 ;0.89433891 
0.00035;0.88789403 ;0.90353233 ;0.89376765 
0.0004;0.89257842 ;0.90897638 ;0.88386774 
0.00045;0.89473999 ;0.90757596 ;0.88284868 
0.0005;0.89178485 ;0.90120089 ;0.89193034 
0.00055;0.89305091 ;0.90844214 ;0.8906334 
0.0006;0.88935465 ;0.91260624 ;0.87826926 
0.00065;0.8906917 ;0.89848351 ;0.87942725 
0.0007;0.90125555 ;0.90143096 ;0.89017022 
0.00075;0.89436942 ;0.91347855 ;0.87931609 
0.0008;0.88920331 ;0.91691238 ;0.8764227 
0.00085;0.88965106 ;0.90410823 ;0.87887448 
0.0009;0.89719492 ;0.90263677 ;0.88610649 
0.00095;0.90082014 ;0.91170919 ;0.88283944 
0.001;0.89474928 ;0.91426599 ;0.87280667 
0.00105;0.89279461 ;0.91133398 ;0.88147146 
0.0011;0.88311386 ;0.89965999 ;0.88920987 
0.00115;0.88597023 ;0.90402639 ;0.88032585 
0.0012;0.89446515 ;0.91311884 ;0.88394183 
0.00125;0.887227 ;0.91170454 ;0.88052964 
0.0013;0.88383645 ;0.91704512 ;0.87969279 
0.00135;0.8817274 ;0.91208744 ;0.88144678 
0.0014;0.88470417 ;0.89680213 ;0.89799505 
0.00145;0.88534337 ;0.89834917 ;0.90268564 
0.0015;0.88447875 ;0.91880065 ;0.88906783 
0.00155;0.88397849 ;0.92068893 ;0.87655234 
0.0016;0.88754511 ;0.89777172 ;0.8830834 
0.00165;0.8891601 ;0.89776403 ;0.89334768 
0.0017;0.88845295 ;0.91911715 ;0.89512324 
0.00175;0.88013709 ;0.91543168 ;0.88312352 
0.0018;0.88652605 ;0.9020254 ;0.89215577 
0.00185;0.8928656 ;0.89515471 ;0.90534747 
0.0019;0.88866293 ;0.9105342 ;0.8933261 
0.00195;0.88962638 ;0.91450685 ;0.88382447 
0.002;0.89078122 ;0.90444785 ;0.88479102 
0.00205;0.88580346 ;0.90417922 ;0.8894785 
0.0021;0.88511795 ;0.90808392 ;0.89457977 
0.00215;0.89047247 ;0.89959365 ;0.89529002 
0.0022;0.89106226 ;0.90558422 ;0.90076184 
0.00225;0.87740427 ;0.91364688 ;0.88975954 
0.0023;0.87841713 ;0.9081735 ;0.89051914 
0.00235;0.88372219 ;0.90335321 ;0.89526534 
0.0024;0.88143092 ;0.91578525 ;0.8942154 
0.00245;0.88400322 ;0.9177739 ;0.89249545 
0.0025;0.89367467 ;0.90423018 ;0.89468789 
0.00255;0.89455473 ;0.90499598 ;0.89260352 
0.0026;0.88867837 ;0.91916347 ;0.88699579 
0.00265;0.88383031 ;0.90958315 ;0.88642454 
0.0027;0.88871539 ;0.90497899 ;0.8953765 
0.00275;0.88642722 ;0.91300613 ;0.8884626 
0.0028;0.8817305 ;0.91568339 ;0.88227433 
0.00285;0.88358635 ;0.90889758 ;0.88837922 
0.0029;0.89112091 ;0.90557343 ;0.89154124 
0.00295;0.88978076 ;0.91414714 ;0.88368243 
0.003;0.87970787 ;0.91711307 ;0.87285304 
0.00305;0.88967574 ;0.90572321 ;0.88140351 
0.0031;0.90113825 ;0.90600264 ;0.89043885 
0.00315;0.88340414 ;0.91474617 ;0.88539314 
0.0032;0.87568426 ;0.91278535 ;0.88790059 
0.00325;0.88498515 ;0.90101254 ;0.88769674 
0.0033;0.88649517 ;0.9149577 ;0.88289499 
0.00335;0.8808288 ;0.91976255 ;0.88119662 
0.0034;0.88725793 ;0.89886022 ;0.8916617 
0.00345;0.89242405 ;0.89580625 ;0.89446247 
0.0035;0.88319415 ;0.91387075 ;0.88533139 
0.00355;0.88853937 ;0.90528935 ;0.88620532 
0.0036;0.89524949 ;0.89464211 ;0.89347124 
0.00365;0.88168722 ;0.90627748 ;0.89202917 
0.0037;0.87896061 ;0.91586399 ;0.88543022 
0.00375;0.88140625 ;0.90350139 ;0.88053274 
0.0038;0.88465476 ;0.89487988 ;0.89849532 
0.00385;0.88433051 ;0.90018958 ;0.90351939 
0.0039;0.89037985 ;0.90661097 ;0.89632446 
0.00395;0.89153469 ;0.8975988 ;0.89040488 
0.004;0.88673604 ;0.89060616 ;0.89307904 
0.00405;0.89326394 ;0.90562594 ;0.89442229 
0.0041;0.89797306 ;0.90858573 ;0.89177597 
0.00415;0.88574791 ;0.89722979 ;0.89251393 
0.0042;0.88037795 ;0.89753395 ;0.8971613 
0.00425;0.88345975 ;0.90085971 ;0.90230584 
0.0043;0.89255685 ;0.90014172 ;0.89792097 
0.00435;0.88836646 ;0.900168 ;0.8978067 
0.0044;0.88328987 ;0.90255499 ;0.89697605 
0.00445;0.88893157 ;0.90262753 ;0.89218974 
0.0045;0.90163535 ;0.90211958 ;0.88565564 
0.00455;0.89531744 ;0.90244073 ;0.88639677 
0.0046;0.88760686 ;0.90576798 ;0.8905068 
0.00465;0.8862173 ;0.90184939 ;0.89331067 
0.0047;0.8871004 ;0.89574915 ;0.89322108 
0.00475;0.88141245 ;0.89886642 ;0.88937658 
0.0048;0.88808239 ;0.90448028 ;0.88001394 
0.00485;0.89380741 ;0.90671134 ;0.8801313 
0.0049;0.89634883 ;0.9040634 ;0.87628371 
0.00495;0.89087695 ;0.90412366 ;0.87563217 
0.005;0.89285636 ;0.90591621 ;0.87984723 
0.00505;0.90108883 ;0.90430427 ;0.88123989 
0.0051;0.88945651 ;0.9038071 ;0.88056362 
0.00515;0.8705923 ;0.90083343 ;0.88378435 
0.0052;0.88331461 ;0.90143865 ;0.88829583 
0.00525;0.89356351 ;0.90264142 ;0.8835867 
0.0053;0.88519514 ;0.90878338 ;0.87575257 
0.00535;0.88101411 ;0.9077875 ;0.87443405 
0.0054;0.89509201 ;0.90514731 ;0.88091254 
0.00545;0.89488512 ;0.90622038 ;0.87992442 
0.0055;0.88153285 ;0.90802681 ;0.88093728 
0.00555;0.87561947 ;0.9034366 ;0.89292467 
0.0056;0.88178915 ;0.90095848 ;0.89658695 
0.00565;0.88567072 ;0.90231103 ;0.88911724 
0.0057;0.88651991 ;0.90345818 ;0.89375222 
0.00575;0.8891601 ;0.89854681 ;0.89066738 
0.0058;0.90305895 ;0.91077197 ;0.88041848 
0.00585;0.89674717 ;0.9131065 ;0.87633312 
0.0059;0.8801865 ;0.89899921 ;0.89118612 
0.00595;0.89240241 ;0.89300394 ;0.90756458 
0.006;0.89699727 ;0.90089983 ;0.90867937 
0.00605;0.87720662 ;0.90639639 ;0.89726937 
0.0061;0.86995614 ;0.90033627 ;0.89506459 
0.00615;0.88923728 ;0.89379448 ;0.896905 
0.0062;0.90329361 ;0.91132939 ;0.88876212 
0.00625;0.890948 ;0.91458249 ;0.87938094 
0.0063;0.88196516 ;0.89781958 ;0.89257878 
0.00635;0.88993204 ;0.8927415 ;0.90500468 
0.0064;0.88982707 ;0.9029116 ;0.90802473 
0.00645;0.87810832 ;0.89848506 ;0.89642018 
0.0065;0.88270319 ;0.89767909 ;0.89493179 
0.00655;0.89251977 ;0.90768093 ;0.88757944 
0.0066;0.88891923 ;0.91166288 ;0.87696922 
0.00665;0.88903654 ;0.90558577 ;0.8746255 
0.0067;0.9002983 ;0.89828277 ;0.89510781 
0.00675;0.89813983 ;0.90073001 ;0.89861262 
0.0068;0.88100481 ;0.90398622 ;0.89042652 
0.00685;0.87501115 ;0.89583868 ;0.88678271 
0.0069;0.88970047 ;0.90179688 ;0.89029682 
0.00695;0.89700037 ;0.91242403 ;0.88217241 
0.007;0.89221716 ;0.91852272 ;0.87352926 
0.00705;0.887366 ;0.91429073 ;0.87468106 
0.0071;0.88361102 ;0.90166098 ;0.87850702 
0.00715;0.88610917 ;0.90192813 ;0.89262819 
0.0072;0.88499135 ;0.90801597 ;0.88657892 
0.00725;0.8840341 ;0.90614933 ;0.88298148 
0.0073;0.8865878 ;0.90576953 ;0.88638747 
0.00735;0.88677621 ;0.91133708 ;0.88001704 
0.0074;0.8940267 ;0.91826487 ;0.87330693 
0.00745;0.89271742 ;0.91144055 ;0.87622195 
0.0075;0.88858265 ;0.90762383 ;0.88635039 
0.00755;0.88812256 ;0.90666193 ;0.89579952 
0.0076;0.88705409 ;0.90408039 ;0.88985217 
0.00765;0.88591462 ;0.8986271 ;0.89197975 
0.0077;0.88461155 ;0.90254104 ;0.90052098 
0.00775;0.88622963 ;0.91152698 ;0.89243984 
0.0078;0.8976056 ;0.91690773 ;0.87214279 
0.00785;0.89198864 ;0.90367591 ;0.87931609 
0.0079;0.88546383 ;0.89721125 ;0.89678764 
0.00795;0.89442813 ;0.90497434 ;0.90748739 
0.008;0.89579916 ;0.90832788 ;0.90204334 
0.00805;0.880835 ;0.9002853 ;0.89531779 
0.0081;0.8877427 ;0.89700133 ;0.90329087 
0.00815;0.9045226 ;0.90298575 ;0.90270728 
0.0082;0.90543044 ;0.90990734 ;0.88281161 
0.00825;0.89641982 ;0.91124755 ;0.8761664 
0.0083;0.89845479 ;0.89950716 ;0.89078468 
0.00835;0.90975052 ;0.89336526 ;0.9054895 
0.0084;0.90443617 ;0.89558548 ;0.90347928 
0.00845;0.8900587 ;0.89821333 ;0.90097183 
0.0085;0.89225727 ;0.89736724 ;0.89993119 
0.00855;0.90217578 ;0.90125495 ;0.89004976 
0.0086;0.89664215 ;0.90505773 ;0.87816119 
0.00865;0.89794528 ;0.90704018 ;0.87951368 
0.0087;0.90376604 ;0.90206242 ;0.89028758 
0.00875;0.89831585 ;0.90094459 ;0.89186859 
0.0088;0.89131546 ;0.90149271 ;0.89354533 
0.00885;0.8987605 ;0.89530599 ;0.9038313 
0.0089;0.90046811 ;0.89991939 ;0.91237873 
0.00895;0.885575 ;0.90850854 ;0.89314389 
0.009;0.88540512 ;0.91288722 ;0.88138503 
0.00905;0.89329177 ;0.90584826 ;0.88642454 
0.0091;0.8848061 ;0.90082109 ;0.89612997 
0.00915;0.88439846 ;0.90670514 ;0.89322728 
0.0092;0.89753151 ;0.90986103 ;0.88672096 
0.00925;0.8936345 ;0.90534335 ;0.88227123 
0.0093;0.88811636 ;0.90764236 ;0.88047409 
0.00935;0.89496541 ;0.91413164 ;0.87514424 
0.0094;0.89998025 ;0.9197517 ;0.87614477 
0.00945;0.89027172 ;0.91522789 ;0.87135535 
0.0095;0.88781685 ;0.90847611 ;0.87664503 
0.00955;0.89676571 ;0.90300119 ;0.88307101 
0.0096;0.8950395 ;0.90482926 ;0.88244414 
0.00965;0.89194542 ;0.90751886 ;0.8793593 
0.0097;0.89764577 ;0.90881884 ;0.87922961 
0.00975;0.89592266 ;0.90620953 ;0.87725639 
0.0098;0.89622223 ;0.90587449 ;0.87944579 
0.00985;0.9009406 ;0.90917242 ;0.88199335 
0.0099;0.90059781 ;0.91179103 ;0.88360834 
0.00995;0.88670826 ;0.90243453 ;0.88292283 
0.01;0.8892867 ;0.89883709 ;0.89569145 
0.01005;0.89784956 ;0.89777946 ;0.90482253 
0.0101;0.89436018 ;0.90523064 ;0.89968109 
0.01015;0.88715601 ;0.90670669 ;0.89120156 
0.0102;0.89219862 ;0.90196365 ;0.89135289 
0.01025;0.90019947 ;0.90211958 ;0.89251703 
0.0103;0.89695406 ;0.90727645 ;0.89203227 
0.01035;0.8840372 ;0.90312159 ;0.89744234 
0.0104;0.88796812 ;0.90217358 ;0.90963662 
0.01045;0.88990116 ;0.89608109 ;0.91008747 
0.0105;0.8894071 ;0.90498364 ;0.90197539 
0.01055;0.8888976 ;0.90991199 ;0.88978112 
0.0106;0.89317751 ;0.91138649 ;0.88202727 
0.01065;0.89042306 ;0.91088623 ;0.88356203 
0.0107;0.88021737 ;0.90574324 ;0.89371514 
0.01075;0.88778901 ;0.9041298 ;0.90244478 
0.0108;0.8922264 ;0.906892 ;0.90414315 
0.01085;0.88094926 ;0.9127838 ;0.89587981 
0.0109;0.88233262 ;0.91736937 ;0.89592308 
0.01095;0.88712513 ;0.90719461 ;0.88505346 
0.011;0.8903119 ;0.91535759 ;0.88716871 
0.01105;0.88577259 ;0.91972858 ;0.88657892 
0.0111;0.88434291 ;0.91101748 ;0.88699269 
0.01115;0.8877489 ;0.90333623 ;0.89269304 
0.0112;0.88841587 ;0.90323895 ;0.89965326 
0.01125;0.89475232 ;0.9204666 ;0.88646775 
0.0113;0.89373952 ;0.92081088 ;0.8751381 
0.01135;0.88135374 ;0.9112398 ;0.88174939 
